Date,Temperature,State
2000-11,16.3,South Australia
2000-12,15.2,South Australia
2001-01,19.2,South Australia
2001-02,19,South Australia
2001-03,14.1,South Australia
2001-04,11,South Australia
2001-05,8.9,South Australia
2001-06,9,South Australia
2001-07,6.7,South Australia
2001-08,8.9,South Australia
2001-09,10.4,South Australia
2001-10,10.7,South Australia
2001-11,12.2,South Australia
2001-12,13.2,South Australia
2002-01,15.1,South Australia
2002-02,14.8,South Australia
2002-03,13.6,South Australia
2002-04,12,South Australia
2002-05,10.5,South Australia
2002-06,8.4,South Australia
2002-07,7.8,South Australia
2002-08,6.5,South Australia
2002-09,9.8,South Australia
2002-10,10.4,South Australia
2002-11,13.2,South Australia
2002-12,15,South Australia
2003-01,17,South Australia
2003-02,16.6,South Australia
2003-03,12.3,South Australia
2003-04,11.2,South Australia
2003-05,9.8,South Australia
2003-06,9,South Australia
2003-07,6.6,South Australia
2003-08,7.1,South Australia
2003-09,8.9,South Australia
2003-10,8.9,South Australia
2003-11,13.7,South Australia
2003-12,16,South Australia
2004-01,14.8,South Australia
2004-02,16.7,South Australia
2004-03,13.1,South Australia
2004-04,12.8,South Australia
2004-05,8.5,South Australia
2004-06,9.4,South Australia
2004-07,7.6,South Australia
2004-08,8.3,South Australia
2004-09,8.4,South Australia
2004-10,11.2,South Australia
2004-11,13.3,South Australia
2004-12,15,South Australia
2005-01,16.1,South Australia
2005-02,14.7,South Australia
2005-03,13.3,South Australia
2005-04,12.9,South Australia
2005-05,9.4,South Australia
2005-06,8.7,South Australia
2005-07,7.1,South Australia
2005-08,8,South Australia
2005-09,9,South Australia
2005-10,11.8,South Australia
2005-11,13.5,South Australia
2005-12,16.1,South Australia
2006-01,19.3,South Australia
2006-02,15.3,South Australia
2006-03,15.7,South Australia
2006-04,12.1,South Australia
2006-05,8.6,South Australia
2006-06,4.8,South Australia
2006-07,6.8,South Australia
2006-08,6.9,South Australia
2006-09,9.3,South Australia
2006-10,10.5,South Australia
2006-11,13.5,South Australia
2006-12,14.8,South Australia
2007-01,17.9,South Australia
2007-02,17.7,South Australia
2007-03,15.6,South Australia
2007-04,13.9,South Australia
2007-05,12.1,South Australia
2007-06,6.3,South Australia
2007-07,7,South Australia
2007-08,7.4,South Australia
2007-09,10,South Australia
2007-10,11.2,South Australia
2007-11,13.8,South Australia
2007-12,15.3,South Australia
2008-01,16.5,South Australia
2008-02,15.6,South Australia
2008-03,16.7,South Australia
2008-04,11.5,South Australia
2008-05,9.7,South Australia
2008-06,8.6,South Australia
2008-07,7.2,South Australia
2008-08,6.4,South Australia
2008-09,8.4,South Australia
2008-10,11.3,South Australia
2008-11,13.8,South Australia
2008-12,15.3,South Australia
2009-01,16.4,South Australia
2009-02,17.7,South Australia
2009-03,14.2,South Australia
2009-04,12.5,South Australia
2009-05,10.2,South Australia
2009-06,8.1,South Australia
2009-07,8.5,South Australia
2009-08,8.7,South Australia
2009-09,10.1,South Australia
2009-10,10.7,South Australia
2009-11,16.7,South Australia
2009-12,15,South Australia
2000-01,12.6,Tasmania
2000-02,13.8,Tasmania
2000-03,11.7,Tasmania
2000-04,9,Tasmania
2000-05,8.8,Tasmania
2000-06,6.3,Tasmania
2000-07,5.5,Tasmania
2000-08,5.6,Tasmania
2000-09,7.8,Tasmania
2000-10,8.2,Tasmania
2000-11,11.7,Tasmania
2000-12,11.6,Tasmania
2001-01,13.8,Tasmania
2001-02,14.4,Tasmania
2001-03,12.7,Tasmania
2001-04,9.1,Tasmania
2001-05,6.6,Tasmania
2001-06,6,Tasmania
2001-07,5.5,Tasmania
2001-08,5.6,Tasmania
2001-09,8.1,Tasmania
2001-10,8.7,Tasmania
2001-11,9.5,Tasmania
2001-12,9.9,Tasmania
2002-01,12.6,Tasmania
2002-02,12.4,Tasmania
2002-03,11.6,Tasmania
2002-04,10.2,Tasmania
2002-05,7.4,Tasmania
2002-06,7.4,Tasmania
2002-07,6,Tasmania
2002-08,5.9,Tasmania
2002-09,6.9,Tasmania
2002-10,8.4,Tasmania
2002-11,10.2,Tasmania
2002-12,12.1,Tasmania
2003-01,13.6,Tasmania
2003-02,12.9,Tasmania
2003-03,11.4,Tasmania
2003-04,9.6,Tasmania
2003-05,8.5,Tasmania
2003-06,6.5,Tasmania
2003-07,4.8,Tasmania
2003-08,5.7,Tasmania
2003-09,5.4,Tasmania
2003-10,6.8,Tasmania
2003-11,10.1,Tasmania
2003-12,12.2,Tasmania
2004-01,11.6,Tasmania
2004-02,11.9,Tasmania
2004-03,10.8,Tasmania
2004-04,8.7,Tasmania
2004-05,7.2,Tasmania
2004-06,5.5,Tasmania
2004-07,4.7,Tasmania
2004-08,4.5,Tasmania
2004-09,6.9,Tasmania
2004-10,7.9,Tasmania
2004-11,10.2,Tasmania
2004-12,11.8,Tasmania
2005-01,12.7,Tasmania
2005-02,11.9,Tasmania
2005-03,10.2,Tasmania
2005-04,9.6,Tasmania
2005-05,7.7,Tasmania
2005-06,4.7,Tasmania
2005-07,6.2,Tasmania
2005-08,6.9,Tasmania
2005-09,6.9,Tasmania
2005-10,9.5,Tasmania
2005-11,10.8,Tasmania
2005-12,12.8,Tasmania
2006-01,12.4,Tasmania
2006-02,12.8,Tasmania
2006-03,11.2,Tasmania
2006-04,7.3,Tasmania
2006-05,5.9,Tasmania
2006-06,4.9,Tasmania
2006-07,4.6,Tasmania
2006-08,6,Tasmania
2006-09,7.2,Tasmania
2006-10,7.8,Tasmania
2006-11,8.5,Tasmania
2006-12,10.2,Tasmania
2007-01,12.9,Tasmania
2007-02,14.4,Tasmania
2007-03,11.4,Tasmania
2007-04,9.7,Tasmania
2007-05,9.9,Tasmania
2007-06,3.3,Tasmania
2007-07,4.7,Tasmania
2007-08,6.1,Tasmania
2007-09,6.9,Tasmania
2007-10,8.3,Tasmania
2007-11,10.5,Tasmania
2007-12,12.2,Tasmania
2008-01,13.7,Tasmania
2008-02,11.4,Tasmania
2008-03,11.3,Tasmania
2008-04,8.3,Tasmania
2008-05,7.9,Tasmania
2008-06,6.1,Tasmania
2008-07,3.9,Tasmania
2008-08,4.6,Tasmania
2008-09,7.1,Tasmania
2008-10,8.8,Tasmania
2008-11,9.5,Tasmania
2008-12,10.2,Tasmania
2009-01,12.6,Tasmania
2009-02,12.1,Tasmania
2009-03,12.1,Tasmania
2009-04,9,Tasmania
2009-05,7.9,Tasmania
2009-06,5.8,Tasmania
2009-07,5.3,Tasmania
2009-08,7.2,Tasmania
2009-09,7.1,Tasmania
2009-10,7.6,Tasmania
2009-11,11.2,Tasmania
2009-12,11.4,Tasmania
2000-01,13.1,Victoria
2000-02,16,Victoria
2000-03,13.7,Victoria
2000-04,10.5,Victoria
2000-05,8.1,Victoria
2000-06,6.5,Victoria
2000-07,5.7,Victoria
2000-08,5.4,Victoria
2000-09,7.7,Victoria
2000-10,8.5,Victoria
2000-11,13.1,Victoria
2000-12,12.2,Victoria
2001-01,16.1,Victoria
2001-02,16.5,Victoria
2001-03,12.2,Victoria
2001-04,9.8,Victoria
2001-05,8,Victoria
2001-06,7.6,Victoria
2001-07,6.1,Victoria
2001-08,6.5,Victoria
2001-09,8.1,Victoria
2001-10,8.1,Victoria
2001-11,9.4,Victoria
2001-12,10.2,Victoria
2002-01,12.7,Victoria
2002-02,13,Victoria
2002-03,12.6,Victoria
2002-04,10.9,Victoria
2002-05,8.4,Victoria
2002-06,6.8,Victoria
2002-07,5.9,Victoria
2002-08,5.5,Victoria
2002-09,7.2,Victoria
2002-10,8.4,Victoria
2002-11,10.2,Victoria
2002-12,12.5,Victoria
2003-01,13.6,Victoria
2003-02,15.1,Victoria
2003-03,12.9,Victoria
2003-04,10.3,Victoria
2003-05,8.2,Victoria
2003-06,7.5,Victoria
2003-07,5.7,Victoria
2003-08,5.4,Victoria
2003-09,6.1,Victoria
2003-10,7.5,Victoria
2003-11,10.4,Victoria
2003-12,13.5,Victoria
2004-01,12.2,Victoria
2004-02,13.5,Victoria
2004-03,12.2,Victoria
2004-04,10.7,Victoria
2004-05,7.8,Victoria
2004-06,7.1,Victoria
2004-07,5.7,Victoria
2004-08,6.4,Victoria
2004-09,7.7,Victoria
2004-10,8.9,Victoria
2004-11,10.8,Victoria
2004-12,12,Victoria
2005-01,13.9,Victoria
2005-02,12.6,Victoria
2005-03,11.3,Victoria
2005-04,11.6,Victoria
2005-05,8.2,Victoria
2005-06,6.7,Victoria
2005-07,6.5,Victoria
2005-08,6.7,Victoria
2005-09,7.2,Victoria
2005-10,9.7,Victoria
2005-11,11.6,Victoria
2005-12,12,Victoria
2006-01,15.3,Victoria
2006-02,13.7,Victoria
2006-03,13.3,Victoria
2006-04,8.7,Victoria
2006-05,7.3,Victoria
2006-06,4.5,Victoria
2006-07,5.8,Victoria
2006-08,5.8,Victoria
2006-09,7.1,Victoria
2006-10,7.3,Victoria
2006-11,9.7,Victoria
2006-12,11.5,Victoria
2007-01,15.2,Victoria
2007-02,16.4,Victoria
2007-03,13.2,Victoria
2007-04,10.4,Victoria
2007-05,10.9,Victoria
2007-06,5.4,Victoria
2007-07,5.5,Victoria
2007-08,6.4,Victoria
2007-09,6.8,Victoria
2007-10,8.9,Victoria
2007-11,12.3,Victoria
2007-12,13.7,Victoria
2008-01,15.5,Victoria
2008-02,13.3,Victoria
2008-03,12.9,Victoria
2008-04,9.2,Victoria
2008-05,7.7,Victoria
2008-06,8.1,Victoria
2008-07,5.1,Victoria
2008-08,5.2,Victoria
2008-09,7,Victoria
2008-10,9.1,Victoria
2008-11,10.5,Victoria
2008-12,11.1,Victoria
2009-01,13.4,Victoria
2009-02,14.3,Victoria
2009-03,12.9,Victoria
2009-04,9.9,Victoria
2009-05,7.6,Victoria
2009-06,6.1,Victoria
2009-07,5.8,Victoria
2009-08,7.4,Victoria
2009-09,7.8,Victoria
2009-10,8,Victoria
2009-11,13.8,Victoria
2009-12,12.7,Victoria
2000-01,18.4,Western Australia
2000-02,18.6,Western Australia
2000-03,16.4,Western Australia
2000-04,13.7,Western Australia
2000-05,8.8,Western Australia
2000-06,8.8,Western Australia
2000-07,10.3,Western Australia
2000-08,7.9,Western Australia
2000-09,10.3,Western Australia
2000-10,10.7,Western Australia
2000-11,14.4,Western Australia
2000-12,16.7,Western Australia
2001-01,17.8,Western Australia
2001-02,17.4,Western Australia
2001-03,15.4,Western Australia
2001-04,13.9,Western Australia
2001-05,10.3,Western Australia
2001-06,6.9,Western Australia
2001-07,6,Western Australia
2001-08,6.9,Western Australia
2001-09,9.8,Western Australia
2001-10,10,Western Australia
2001-11,14.2,Western Australia
2001-12,14.7,Western Australia
2002-01,17.3,Western Australia
2002-02,16.9,Western Australia
2002-03,15.8,Western Australia
2002-04,13.8,Western Australia
2002-05,11.1,Western Australia
2002-06,9.6,Western Australia
2002-07,9.3,Western Australia
2002-08,7.1,Western Australia
2002-09,9,Western Australia
2002-10,11.5,Western Australia
2002-11,13.7,Western Australia
2002-12,17.4,Western Australia
2003-01,17.2,Western Australia
2003-02,18,Western Australia
2003-03,17.1,Western Australia
2003-04,14.2,Western Australia
2003-05,12.4,Western Australia
2003-06,7.5,Western Australia
2003-07,8.3,Western Australia
2003-08,7.4,Western Australia
2003-09,9.5,Western Australia
2003-10,11,Western Australia
2003-11,14.9,Western Australia
2003-12,16,Western Australia
2004-01,17.9,Western Australia
2004-02,18.9,Western Australia
2004-03,15.5,Western Australia
2004-04,14.1,Western Australia
2004-05,9.7,Western Australia
2004-06,10.6,Western Australia
2004-07,6.6,Western Australia
2004-08,7.8,Western Australia
2004-09,8,Western Australia
2004-10,11.6,Western Australia
2004-11,14.5,Western Australia
2004-12,16.3,Western Australia
2005-01,16.8,Western Australia
2005-02,17,Western Australia
2005-03,18.4,Western Australia
2005-04,12.5,Western Australia
2005-05,13.8,Western Australia
2005-06,9,Western Australia
2005-07,6.7,Western Australia
2005-08,8,Western Australia
2005-09,8.9,Western Australia
2005-10,9.7,Western Australia
2005-11,12.6,Western Australia
2005-12,13.9,Western Australia
2006-01,17,Western Australia
2006-02,17.8,Western Australia
2006-03,16.6,Western Australia
2006-04,11.7,Western Australia
2006-05,8.9,Western Australia
2006-06,5.8,Western Australia
2006-07,6.5,Western Australia
2006-08,9.7,Western Australia
2006-09,10,Western Australia
2006-10,11.9,Western Australia
2006-11,15.6,Western Australia
2006-12,16.4,Western Australia
2007-01,16.6,Western Australia
2007-02,17.6,Western Australia
2007-03,15.8,Western Australia
2007-04,12.4,Western Australia
2007-05,10.6,Western Australia
2007-06,8.5,Western Australia
2007-07,10,Western Australia
2007-08,8.8,Western Australia
2007-09,9.6,Western Australia
2007-10,10.7,Western Australia
2007-11,14.7,Western Australia
2007-12,15.2,Western Australia
2008-01,18.9,Western Australia
2008-02,19.3,Western Australia
2008-03,16.7,Western Australia
2008-04,12.5,Western Australia
2008-05,10.3,Western Australia
2008-06,7.8,Western Australia
2008-07,7.3,Western Australia
2008-08,5.6,Western Australia
2008-09,9.6,Western Australia
2008-10,12.1,Western Australia
2008-11,12.4,Western Australia
2008-12,15.6,Western Australia
2009-01,18.8,Western Australia
2009-02,18,Western Australia
2009-03,15.1,Western Australia
2009-04,13.5,Western Australia
2009-05,9.5,Western Australia
2009-06,8.9,Western Australia
2009-07,7.2,Western Australia
2009-08,9.3,Western Australia
2009-09,9.8,Western Australia
2009-10,12.3,Western Australia
2009-11,13.8,Western Australia
2009-12,16.5,Western Australia
